ParameterID,OLD_Fragrances,OLD_Phthalates,OLD_Flame Retardant,OLD_Pesticides,OLD_Volatile Organic Compounds (VOCs),OLD_Polycyclic Aromatic Hydrocarbons (PAHs),OLD_Chemicals in Commerce,OLD_Polychlorinated Biphenyl,OLD_Dioxins and Furans,OLD_Pharmacological,OLD_Personal Care,OLD_Consumer Products,NEW_Consumer & Personal Care Products,NEW_Flame Retardants,NEW_Agricultural & Pharmaceutical Chemicals,NEW_Industrial & Commercial Chemicals,"NEW_Pollutants from burning fuels, soot, smoke",NEW_Persistent Organic Pollutants (POPs),MultipleClassifications,ParameterName,CasNumber
301121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isoprocarb,2631-40-5
301122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Demephion,8065-62-1
301123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,3,5,6-Tetrachlorophenol",935-95-5
301124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Mecoprop methyl ester,23844-56-6
301125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,Ethylenethiourea,96-45-7
301126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,3,4,5-Tetrachlorophenol",4901-51-3
301127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,MCPA methyl ester,2436-73-9
301128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Heptenophos,23560-59-0
301129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorfenprop-methyl,14437-17-3
301130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Omethoate,1113-02-6
301131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tecnazene,117-18-0
301132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dichlorprop methyl ester,57153-17-0
301133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Demeton-S-methyl,919-86-8
301135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,4-D methyl ester",1928-38-7
301136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,2-(3-Chlorophenoxy)propionamide,5825-87-6
301137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlordimeform,6164-98-3
301138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,3,5-Trimethacarb",2655-15-4
301139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ethalfluralin,55283-68-6
301140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Thiofanox,39196-18-4
301141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bendiocarb,22781-23-3
301142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benfluralin,1861-40-1
301143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tebutam,35256-85-0
301144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Desbromo-bromobutide,2053-42-1
301145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triclopyr methyl ester,60825-26-5
301146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methyl-1-naphthalene acetate,2876-78-0
301147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diallate II,17708-57-5
301148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Thiometon,640-15-3
301149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Desmedipham,13684-56-5
301150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,Dazomet,533-74-4
301151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pentachloroanisole,1825-21-4
301152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diethyl dithiobis(thionoformate) (EXD),502-55-6
301153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"3,4,5-Trimethacarb",2686-99-9
301154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ethoxyquin,91-53-2
301155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorbufam,1967-16-4
301156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimethipin,55290-64-7
301158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Clomazone,81777-89-1
301159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenoprop methyl ester,4841-20-7
301160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyromazine,66215-27-8
301161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Terbumeton,33693-04-8
301162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chloramben methyl ester,7286-84-2
301163,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,N-Methyl-N-1-naphthyl acetamide,5903-13-9
301164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isocarbamide,30979-48-7
301165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cycluron,2163-69-1
301167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyanophos,2636-26-2
301168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyroquilon,57369-32-1
301169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Trietazine,1912-26-1
301171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Propetamphos,31218-83-4
301172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,4,5-T methyl ester",1928-37-6
301173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,MCPB methyl ester,57153-18-1
301174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Profluralin,26399-36-0
301175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinoterb,1420-07-1
301176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrimethanil,53112-28-0
301177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pindone,83-26-1
301178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenfuram,24691-80-3
301179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,4-D sec-butyl ester",94-79-1
301182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinitramine,29091-05-2
301183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isazophos,42509-80-8
301184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Carbofuran-3-keto,16709-30-1
301185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Etrimfos,38260-54-7
301186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromocyclen,1715-40-8
301187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isobornyl thiocyanoacetate,115-31-1
301188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Sebuthylazine,7286-69-3
301189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Oxabetrinil,74782-23-3
301190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Endosulfan ether,3369-52-6
301191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Iprobenfos,26087-47-8
301192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Monalide,7287-36-7
301193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metobromuron,3060-89-7
301194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pentachloroaniline,527-20-8
301195,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Formothion,2540-82-1
301196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,4-DB methyl ester",18625-12-2
301197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Furmecyclox,60568-05-0
301198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pirimicarb,23103-98-2
301199,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinoseb methyl ether,6099-79-2
301200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Butoxycarboxim,34681-23-7
301201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,N-1-Naphthylacetamide,575-36-0
301202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benfuresate,68505-69-1
301203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Desmetryn,1014-69-3
301204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorthiamid,1918-13-4
301205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dichlofenthion,97-17-6
301206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimethachlor,50563-36-5
301207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyprazine,22936-86-3
301208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromobutide,74712-19-9
301209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Prothoate,2275-18-5
301210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bentazone methyl derivative,61592-45-8
301211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Acetochlor,34256-82-1
301212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fuberidazole,3878-19-1
301214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Plifenat,21757-82-4
301215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Terbucarb,1918-11-2
301216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chloranocryl,2164-09-2
301217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tolclofos-methyl,57018-04-9
301218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenoprop,93-72-1
301219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Malathion-o-analog,1634-78-2
301220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isoproturon,34123-59-6
301221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flurenol-methylester,1216-44-0
301222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimetilan,644-64-4
301223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tridiphane,58138-08-2
301224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Oxydemeton-methyl,301-12-2
301225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metalaxyl,57837-19-1
301226,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Paraoxon,311-45-5
301227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinoseb acetate,2813-95-8
301228,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,2-(1-naphthyl)acetamide,86-86-2
301229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Demeton-S-methylsulfon,17040-19-6
301230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tycor (SMY 1500),64529-56-2
301231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Picloram methyl ester,14143-55-6
301232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ioxynil,1689-83-4
301233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinoterb acetate,3204-27-1
301234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dithiopyr,97886-45-8
301235,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,Quinoclamine,2797-51-5
301236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pentanochlor,2307-68-8
301237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Esprocarb,85785-20-2
301238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ethofumesate,26225-79-6
301239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Probenazole,27605-76-1
301240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorotoluron,15545-48-9
301241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dichlofluanid,1085-98-9
301242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Amidithion,919-76-6
301243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benthiocarb,28249-77-6
301244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dipropetryn,4147-51-7
301245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Kinoprene,42588-37-4
301246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diethofencarb,87130-20-9
301247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimethylvinphos(Z),67628-93-7
301248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"4,4'-Dichlorobenzophenone",90-98-2
301249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tetrapropyl thiodiphosphate,3244-90-4
301250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fepropimorph,67564-91-4
301251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isomethiozin,57052-04-7
301252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dicapthon,2463-84-5
301253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isobenzan,297-78-9
301254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methfuroxam,28730-17-8
301255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Carbetamide,16118-49-3
301256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tiocarbazil I,36756-79-3
301257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenson,80-38-6
301258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorthion,500-28-7
301259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phthalide,27355-22-2
301260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Nitrothal-isopropyl,10552-74-6
301261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Drazoxolon,5707-69-7
301262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Crufomate,299-86-5
301263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dodemorph I,1593-77-7
301264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flurochloridone I,61213-25-0
301265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Sulfur (S8),10544-50-0
301266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyracarbolid,24691-76-7
301267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromophos,2104-96-3
301268,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,TRUE,Naphthalic anhydride,81-84-5
301269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Butralin,33629-47-9
301270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Endosulfan lactone,3868-61-9
301271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,Octachlorostyrene,29082-74-4
301272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pirimiphos-ethyl,23505-41-1
301273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isopropalin,33820-53-0
301274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metazachlor,67129-08-2
301275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methoprene I,40596-69-8
301276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Mefluidide,53780-34-0
301277,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Thiabendazole,148-79-8
301278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benazolin-ethyl,25059-80-7
301279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorbromuron,13360-45-7
301280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Penconazole,66246-88-6
301281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimethametryn,22936-75-0
301282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phosfolan,947-02-4
301283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tolylfluanid,731-27-1
301284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrifenox I,88283-41-4
301285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methyldymron,42609-73-4
301286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Mephosfolan,950-10-7
301287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlozolinate,84332-86-5
301288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Folpet,133-07-3
301289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isofenphos,25311-71-1
301290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyridinitril,1086-02-8
301291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Quinalphos,13593-03-8
301292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triadimenol,55219-65-3
301293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phenthoate,2597-03-7
301294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Mecarbam,2595-54-2
301295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bioallethrin S-cyclopentenyl isomer,28434-00-6
301296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorbenside,103-17-3
301297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bioallethrin,584-79-2
301298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chinomethionat,2439-01-2
301299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Furalaxyl,57646-30-7
301300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Procymidone,32809-16-8
301301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dinobuton,973-21-7
301302,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,Chlorflurecol-methyl ester,2536-31-4
301303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methidathion,950-37-8
301304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triflumizole,68694-11-1
301305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromophos-ethyl,4824-78-6
301306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Paclobutrazol,76738-62-0
301307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Vamidothion,2275-23-2
301308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tetrachlorvinphos,961-11-5
301309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,4-Dichlorophenyl benzenesulfonate",97-16-5
301310,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,TCMTB,21564-17-0
301311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flutriafol,76674-21-0
301312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ditalimfos,5131-24-8
301313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorfenson,80-33-1
301314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flumetralin,62924-70-3
301316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Hexaconazole,79983-71-4
301317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Jodfenphos,18181-70-9
301318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Butamifos,36335-67-8
301319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenamiphos,22224-92-6
301320,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diethatyl ethyl,38727-55-8
301321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluorodifen,15457-05-3
301322,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,Imazalil,35554-44-0
301323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flutolanil,66332-96-5
301324,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isoprothiolane,50512-35-1
301325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Profenofos,41198-08-7
301326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Uniconizole-P,83657-17-4
301327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"S,S,S-Tributylphosphorotrithioate",78-48-8
301328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pretilachlor,51218-49-6
301329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flubenzimine,37893-02-0
301330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diclobutrazol,75736-33-3
301331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metamitron,41394-05-2
301332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Azaconazole,60207-31-0
301333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flamprop-methyl,52756-25-9
301334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Buprofezin,69327-76-0
301335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flusilazole,85509-19-9
301336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methoprotryne,841-06-5
301337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tryclopyrbutoxyethyl,64470-88-8
301338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Erbon,136-25-4
301339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isoxathion,18854-01-8
301340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ancymidol,12771-68-5
301341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Binapacryl,485-31-4
301342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluazifop-p-butyl,79241-46-6
301344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Acifluorfen methyl ester,50594-67-7
301345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenthion sulfoxide,3761-41-9
301346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diniconazole,83657-24-3
301347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyprofuram,69581-33-5
301348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methiocarb sulfoxide,2635-10-1
301349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Etaconazole,60207-93-4
301350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flamprop-isopropyl,52756-22-6
301351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Oxadixyl,77732-09-3
301352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triamiphos,1031-47-6
301353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benodanil,15310-01-7
301354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tetrasul,2227-13-6
301355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorthiophos,60238-56-4
301356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenazaflor,14255-88-0
301357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Mepronil,55814-41-0
